10000,,,,,,,,,,,,,,,,,,,,,,,
No.,Channel Reserved,,Dropped Call,,Blocked Call,Channel Reserved,,Dropped Call,,Blocked Call,,,,,,,,,,,,,
0,0,0.0052,52,0.003,30,1,0.0029,29,0.0103,103,37.7294,,,,,,,,,,,,
1,0,0.0067,67,0.005,50,1,0.0038,38,0.0121,121,61.3324,,,,Scheme,average No. of dropped call,average No. of blocked call,standard deviation of No. of dropped call,standard deviation of No. of blocked call,average % of dropped call rate,average % of blocked call rate,"standard
deviation
% Drop Call
Rate","standard
deviation
% Block Call
Rate"
255,0,0.0057,57,0.003,30,1,0.0034,34,0.0109,109,,,,,,,,,,,,,
256,0,0.0058,58,0.0045,45,1,0.0032,32,0.0123,123,,,,,,,,,,,,,
257,0,0.0072,72,0.0041,41,1,0.0037,37,0.0141,141,,,,,,,,,,,,,
258,0,0.0074,74,0.005,50,1,0.0039,39,0.014,140,,,,,,,,,,,,,
259,0,0.0058,58,0.0041,41,1,0.0032,32,0.0133,133,,,,,,,,,,,,,
260,0,0.0075,75,0.0039,39,1,0.0046,46,0.0124,124,,,,,,,,,,,,,
261,0,0.0064,64,0.0043,43,1,0.004,40,0.0116,116,,,,,,,,,,,,,
262,0,0.0067,67,0.0037,37,1,0.0032,32,0.0128,128,,,,,,,,,,,,,
263,0,0.0047,47,0.0035,35,1,0.0029,29,0.0112,112,,,,,,,,,,,,,
264,0,0.0053,53,0.0027,27,1,0.0018,18,0.0117,117,,,,,,,,,,,,,
265,0,0.0068,68,0.0041,41,1,0.0036,36,0.0124,124,,,,,,,,,,,,,
266,0,0.0052,52,0.0032,32,1,0.0029,29,0.0105,105,,,,,,,,,,,,,
267,0,0.0068,68,0.0032,32,1,0.0041,41,0.0118,118,,,,,,,,,,,,,
268,0,0.0034,34,0.0034,34,1,0.0018,18,0.0091,91,,,,,,,,,,,,,
269,0,0.0058,58,0.0038,38,1,0.0029,29,0.0126,126,,,,,,,,,,,,,
270,0,0.0052,52,0.0041,41,1,0.0027,27,0.0104,104,,,,,,,,,,,,,
271,0,0.0075,75,0.0049,49,1,0.0039,39,0.0141,141,,,,,,,,,,,,,
272,0,0.0069,69,0.0042,42,1,0.0035,35,0.0115,115,,,,,,,,,,,,,
273,0,0.0067,67,0.0036,36,1,0.0043,43,0.0119,119,,,,,,,,,,,,,
274,0,0.0065,65,0.0036,36,1,0.0029,29,0.0122,122,,,,,,,,,,,,,
275,0,0.0053,53,0.0035,35,1,0.0031,31,0.0101,101,,,,,,,,,,,,,
276,0,0.0076,76,0.0037,37,1,0.0048,48,0.0123,123,,,,,,,,,,,,,
277,0,0.0073,73,0.0053,53,1,0.0032,32,0.0147,147,,,,,,,,,,,,,
278,0,0.0068,68,0.0029,29,1,0.0042,42,0.0106,106,,,,,,,,,,,,,
279,0,0.0062,62,0.0029,29,1,0.0038,38,0.01,100,,,,,,,,,,,,,
280,0,0.0068,68,0.0047,47,1,0.0039,39,0.013,130,,,,,,,,,,,,,
281,0,0.0061,61,0.0045,45,1,0.0036,36,0.0112,112,,,,,,,,,,,,,
282,0,0.005,50,0.003,30,1,0.0033,33,0.0093,93,,,,,,,,,,,,,
283,0,0.0059,59,0.0038,38,1,0.0027,27,0.0123,123,,,,,,,,,,,,,
284,0,0.0039,39,0.0033,33,1,0.0018,18,0.0104,104,,,,,,,,,,,,,
285,0,0.0054,54,0.0041,41,1,0.0032,32,0.0128,128,,,,,,,,,,,,,
286,0,0.0057,57,0.0041,41,1,0.0033,33,0.0111,111,,,,,,,,,,,,,
287,0,0.0073,73,0.005,50,1,0.0039,39,0.0139,139,,,,,,,,,,,,,
288,0,0.0059,59,0.0034,34,1,0.0036,36,0.0114,114,,,,,,,,,,,,,
289,0,0.0056,56,0.0042,42,1,0.0028,28,0.0121,121,,,,,,,,,,,,,
290,0,0.0063,63,0.0047,47,1,0.0038,38,0.0126,126,,,,,,,,,,,,,
291,0,0.006,60,0.0025,25,1,0.003,30,0.0113,113,,,,,,,,,,,,,
292,0,0.0057,57,0.0034,34,1,0.0029,29,0.0106,106,,,,,,,,,,,,,
293,0,0.0056,56,0.0034,34,1,0.0023,23,0.012,120,,,,,,,,,,,,,
294,0,0.0056,56,0.004,40,1,0.0027,27,0.0112,112,,,,,,,,,,,,,
295,0,0.0068,68,0.0033,33,1,0.003,30,0.0126,126,,,,,,,,,,,,,
296,0,0.0066,66,0.0044,44,1,0.0033,33,0.0111,111,,,,,,,,,,,,,
297,0,0.0069,69,0.0032,32,1,0.0039,39,0.0107,107,,,,,,,,,,,,,
298,0,0.0063,63,0.0032,32,1,0.0027,27,0.0108,108,,,,,,,,,,,,,
299,0,0.0055,55,0.0041,41,1,0.0029,29,0.0114,114,,,,,,,,,,,,,
300,0,0.0045,45,0.0042,42,1,0.0018,18,0.0118,118,,,,,,,,,,,,,
301,0,0.0072,72,0.0045,45,1,0.0038,38,0.0128,128,,,,,,,,,,,,,
302,0,0.0072,72,0.0043,43,1,0.0034,34,0.0141,141,,,,,,,,,,,,,
303,0,0.0057,57,0.0048,48,1,0.0029,29,0.0131,131,,,,,,,,,,,,,
304,0,0.0051,51,0.0037,37,1,0.0024,24,0.0111,111,,,,,,,,,,,,,
305,0,0.0066,66,0.0044,44,1,0.0033,33,0.0133,133,,,,,,,,,,,,,
306,0,0.0054,54,0.0039,39,1,0.0034,34,0.0113,113,,,,,,,,,,,,,
307,0,0.0067,67,0.003,30,1,0.0032,32,0.0128,128,,,,,,,,,,,,,
308,0,0.005,50,0.004,40,1,0.0019,19,0.0127,127,,,,,,,,,,,,,
309,0,0.0075,75,0.0037,37,1,0.0036,36,0.0129,129,,,,,,,,,,,,,
310,0,0.007,70,0.0039,39,1,0.0039,39,0.0115,115,,,,,,,,,,,,,
311,0,0.0073,73,0.0043,43,1,0.0039,39,0.0123,123,,,,,,,,,,,,,
312,0,0.005,50,0.0035,35,1,0.0026,26,0.0106,106,,,,,,,,,,,,,
313,0,0.0054,54,0.0028,28,1,0.0033,33,0.0104,104,,,,,,,,,,,,,
314,0,0.0046,46,0.0034,34,1,0.0025,25,0.0099,99,,,,,,,,,,,,,
315,0,0.006,60,0.0041,41,1,0.0029,29,0.0131,131,,,,,,,,,,,,,
316,0,0.0072,72,0.0046,46,1,0.0042,42,0.0133,133,,,,,,,,,,,,,
317,0,0.0047,47,0.0027,27,1,0.0024,24,0.0095,95,,,,,,,,,,,,,
318,0,0.0055,55,0.0034,34,1,0.0036,36,0.0105,105,,,,,,,,,,,,,
319,0,0.0071,71,0.0055,55,1,0.0031,31,0.0138,138,,,,,,,,,,,,,
320,0,0.0052,52,0.0048,48,1,0.0029,29,0.0123,123,,,,,,,,,,,,,
321,0,0.009,90,0.005,50,1,0.0048,48,0.0147,147,,,,,,,,,,,,,
322,0,0.0057,57,0.0045,45,1,0.0035,35,0.0122,122,,,,,,,,,,,,,
323,0,0.0051,51,0.003,30,1,0.0025,25,0.0108,108,,,,,,,,,,,,,
324,0,0.0053,53,0.004,40,1,0.0029,29,0.0106,106,,,,,,,,,,,,,
325,0,0.0058,58,0.0039,39,1,0.0026,26,0.0137,137,,,,,,,,,,,,,
326,0,0.0069,69,0.0044,44,1,0.0037,37,0.0138,138,,,,,,,,,,,,,
327,0,0.0063,63,0.0037,37,1,0.0031,31,0.012,120,,,,,,,,,,,,,
328,0,0.0063,63,0.0045,45,1,0.0034,34,0.0116,116,,,,,,,,,,,,,
329,0,0.0068,68,0.0033,33,1,0.0036,36,0.0115,115,,,,,,,,,,,,,
330,0,0.0081,81,0.0051,51,1,0.0023,23,0.0141,141,,,,,,,,,,,,,
331,0,0.0071,71,0.0038,38,1,0.0038,38,0.0131,131,,,,,,,,,,,,,
332,0,0.0077,77,0.0032,32,1,0.0035,35,0.0111,111,,,,,,,,,,,,,
333,0,0.0057,57,0.0033,33,1,0.0032,32,0.011,110,,,,,,,,,,,,,
334,0,0.0053,53,0.004,40,1,0.002,20,0.0108,108,,,,,,,,,,,,,
335,0,0.0069,69,0.0031,31,1,0.0033,33,0.0113,113,,,,,,,,,,,,,
336,0,0.0052,52,0.0021,21,1,0.0026,26,0.0086,86,,,,,,,,,,,,,
337,0,0.0053,53,0.0038,38,1,0.0027,27,0.0123,123,,,,,,,,,,,,,
338,0,0.005,50,0.0024,24,1,0.0026,26,0.0098,98,,,,,,,,,,,,,
339,0,0.0059,59,0.0031,31,1,0.0022,22,0.0118,118,,,,,,,,,,,,,
340,0,0.0072,72,0.0051,51,1,0.0036,36,0.0139,139,,,,,,,,,,,,,
341,0,0.0068,68,0.0039,39,1,0.004,40,0.0123,123,,,,,,,,,,,,,
342,0,0.0046,46,0.0036,36,1,0.0025,25,0.0095,95,,,,,,,,,,,,,
343,0,0.0069,69,0.0036,36,1,0.0039,39,0.0129,129,,,,,,,,,,,,,
344,0,0.008,80,0.004,40,1,0.005,50,0.0129,129,,,,,,,,,,,,,
345,0,0.0049,49,0.0042,42,1,0.0025,25,0.0122,122,,,,,,,,,,,,,
346,0,0.0052,52,0.0037,37,1,0.003,30,0.0118,118,,,,,,,,,,,,,
347,0,0.0049,49,0.0034,34,1,0.0025,25,0.0111,111,,,,,,,,,,,,,
348,0,0.0053,53,0.0034,34,1,0.0023,23,0.0108,108,,,,,,,,,,,,,
349,0,0.0051,51,0.0044,44,1,0.0025,25,0.0127,127,,,,,,,,,,,,,
350,0,0.0076,76,0.0039,39,1,0.0038,38,0.0136,136,,,,,,,,,,,,,
351,0,0.0062,62,0.0044,44,1,0.003,30,0.015,150,,,,,,,,,,,,,
352,0,0.005,50,0.0031,31,1,0.0029,29,0.0113,113,,,,,,,,,,,,,
353,0,0.006,60,0.0027,27,1,0.0031,31,0.0113,113,,,,,,,,,,,,,
354,0,0.0064,64,0.0037,37,1,0.003,30,0.0123,123,,,,,,,,,,,,,
355,0,0.0059,59,0.0034,34,1,0.0027,27,0.0107,107,,,,,,,,,,,,,
356,0,0.009,90,0.0057,57,1,0.0052,52,0.0157,157,,,,,,,,,,,,,
357,0,0.0066,66,0.0038,38,1,0.0034,34,0.0124,124,,,,,,,,,,,,,
358,0,0.0046,46,0.0031,31,1,0.0022,22,0.0112,112,,,,,,,,,,,,,
359,0,0.0063,63,0.0037,37,1,0.0026,26,0.0116,116,,,,,,,,,,,,,
360,0,0.0066,66,0.0042,42,1,0.0031,31,0.0127,127,,,,,,,,,,,,,
361,0,0.0054,54,0.0043,43,1,0.0026,26,0.0126,126,,,,,,,,,,,,,
362,0,0.0056,56,0.0038,38,1,0.0028,28,0.0116,116,,,,,,,,,,,,,
363,0,0.0067,67,0.0034,34,1,0.0033,33,0.0114,114,,,,,,,,,,,,,
364,0,0.0081,81,0.005,50,1,0.0047,47,0.0142,142,,,,,,,,,,,,,
365,0,0.007,70,0.0033,33,1,0.0039,39,0.0115,115,,,,,,,,,,,,,
366,0,0.0051,51,0.0032,32,1,0.003,30,0.0103,103,,,,,,,,,,,,,
367,0,0.0045,45,0.0031,31,1,0.0023,23,0.0106,106,,,,,,,,,,,,,
368,0,0.0059,59,0.0032,32,1,0.0026,26,0.011,110,,,,,,,,,,,,,
369,0,0.0058,58,0.0029,29,1,0.003,30,0.0112,112,,,,,,,,,,,,,
370,0,0.0064,64,0.0046,46,1,0.0032,32,0.0133,133,,,,,,,,,,,,,
371,0,0.0042,42,0.0024,24,1,0.0018,18,0.0095,95,,,,,,,,,,,,,
372,0,0.0055,55,0.0052,52,1,0.0033,33,0.0122,122,,,,,,,,,,,,,
373,0,0.0074,74,0.0048,48,1,0.0046,46,0.0127,127,,,,,,,,,,,,,
374,0,0.0047,47,0.0032,32,1,0.0026,26,0.0105,105,,,,,,,,,,,,,
375,0,0.0075,75,0.0037,37,1,0.0044,44,0.0106,106,,,,,,,,,,,,,
376,0,0.0061,61,0.0029,29,1,0.0029,29,0.0124,124,,,,,,,,,,,,,
377,0,0.0049,49,0.0032,32,1,0.0024,24,0.011,110,,,,,,,,,,,,,
378,0,0.0062,62,0.0047,47,1,0.0029,29,0.0119,119,,,,,,,,,,,,,
379,0,0.008,80,0.0043,43,1,0.0043,43,0.0115,115,,,,,,,,,,,,,
380,0,0.0084,84,0.0046,46,1,0.0041,41,0.0149,149,,,,,,,,,,,,,
381,0,0.005,50,0.0028,28,1,0.0027,27,0.009,90,,,,,,,,,,,,,
382,0,0.0048,48,0.0045,45,1,0.0033,33,0.0117,117,,,,,,,,,,,,,
383,0,0.0071,71,0.005,50,1,0.0038,38,0.0138,138,,,,,,,,,,,,,
384,0,0.0061,61,0.0045,45,1,0.0034,34,0.014,140,,,,,,,,,,,,,
385,0,0.0049,49,0.0038,38,1,0.0031,31,0.0106,106,,,,,,,,,,,,,
386,0,0.006,60,0.0039,39,1,0.003,30,0.0118,118,,,,,,,,,,,,,
387,0,0.0043,43,0.0022,22,1,0.0026,26,0.0085,85,,,,,,,,,,,,,
388,0,0.0094,94,0.0055,55,1,0.0044,44,0.0147,147,,,,,,,,,,,,,
389,0,0.0059,59,0.0035,35,1,0.0035,35,0.011,110,,,,,,,,,,,,,
390,0,0.0076,76,0.0038,38,1,0.0042,42,0.0108,108,,,,,,,,,,,,,
391,0,0.0076,76,0.0046,46,1,0.004,40,0.0122,122,,,,,,,,,,,,,
392,0,0.0076,76,0.0047,47,1,0.0039,39,0.0133,133,,,,,,,,,,,,,
393,0,0.005,50,0.0043,43,1,0.0032,32,0.0113,113,,,,,,,,,,,,,
394,0,0.0057,57,0.003,30,1,0.0029,29,0.0104,104,,,,,,,,,,,,,
395,0,0.0064,64,0.0035,35,1,0.0039,39,0.0115,115,,,,,,,,,,,,,
396,0,0.0077,77,0.0051,51,1,0.0044,44,0.0146,146,,,,,,,,,,,,,
397,0,0.0073,73,0.0029,29,1,0.0039,39,0.0109,109,,,,,,,,,,,,,
398,0,0.007,70,0.0042,42,1,0.0039,39,0.0137,137,,,,,,,,,,,,,
399,0,0.0062,62,0.0038,38,1,0.0034,34,0.0126,126,,,,,,,,,,,,,
400,0,0.0065,65,0.004,40,1,0.0033,33,0.012,120,,,,,,,,,,,,,
401,0,0.005,50,0.0023,23,1,0.0022,22,0.0095,95,,,,,,,,,,,,,
402,0,0.0057,57,0.0038,38,1,0.0028,28,0.0125,125,,,,,,,,,,,,,
403,0,0.0089,89,0.0037,37,1,0.0038,38,0.0138,138,,,,,,,,,,,,,
404,0,0.0054,54,0.0039,39,1,0.0026,26,0.0121,121,,,,,,,,,,,,,
405,0,0.0053,53,0.0038,38,1,0.0034,34,0.011,110,,,,,,,,,,,,,
406,0,0.0053,53,0.0038,38,1,0.0029,29,0.0114,114,,,,,,,,,,,,,
407,0,0.0049,49,0.004,40,1,0.0024,24,0.0124,124,,,,,,,,,,,,,
408,0,0.0046,46,0.0023,23,1,0.0027,27,0.009,90,,,,,,,,,,,,,
409,0,0.0063,63,0.004,40,1,0.0027,27,0.0119,119,,,,,,,,,,,,,
410,0,0.0094,94,0.005,50,1,0.0048,48,0.0147,147,,,,,,,,,,,,,
411,0,0.0062,62,0.0034,34,1,0.0029,29,0.0138,138,,,,,,,,,,,,,
412,0,0.0067,67,0.004,40,1,0.0037,37,0.0129,129,,,,,,,,,,,,,
413,0,0.0055,55,0.0042,42,1,0.003,30,0.0114,114,,,,,,,,,,,,,
414,0,0.0063,63,0.0036,36,1,0.004,40,0.0125,125,,,,,,,,,,,,,
415,0,0.0076,76,0.0059,59,1,0.0042,42,0.0142,142,,,,,,,,,,,,,
416,0,0.0061,61,0.0042,42,1,0.0034,34,0.012,120,,,,,,,,,,,,,
417,0,0.0052,52,0.0025,25,1,0.0026,26,0.0094,94,,,,,,,,,,,,,
418,0,0.0078,78,0.0052,52,1,0.0044,44,0.0149,149,,,,,,,,,,,,,
419,0,0.0052,52,0.003,30,1,0.0025,25,0.0112,112,,,,,,,,,,,,,
420,0,0.0053,53,0.0041,41,1,0.003,30,0.0123,123,,,,,,,,,,,,,
421,0,0.0075,75,0.0027,27,1,0.0041,41,0.011,110,,,,,,,,,,,,,
422,0,0.0078,78,0.0046,46,1,0.0041,41,0.0148,148,,,,,,,,,,,,,
423,0,0.0041,41,0.0027,27,1,0.0021,21,0.01,100,,,,,,,,,,,,,
424,0,0.0067,67,0.0043,43,1,0.0036,36,0.0116,116,,,,,,,,,,,,,
425,0,0.0078,78,0.0035,35,1,0.0037,37,0.0125,125,,,,,,,,,,,,,
426,0,0.0058,58,0.0047,47,1,0.0032,32,0.0128,128,,,,,,,,,,,,,
427,0,0.006,60,0.0039,39,1,0.0031,31,0.0111,111,,,,,,,,,,,,,
428,0,0.0055,55,0.0035,35,1,0.0023,23,0.0113,113,,,,,,,,,,,,,
429,0,0.0068,68,0.0039,39,1,0.0038,38,0.0122,122,,,,,,,,,,,,,
430,0,0.0065,65,0.0022,22,1,0.0039,39,0.0101,101,,,,,,,,,,,,,
431,0,0.0082,82,0.006,60,1,0.0036,36,0.0174,174,,,,,,,,,,,,,
432,0,0.0062,62,0.0038,38,1,0.0031,31,0.0121,121,,,,,,,,,,,,,
433,0,0.0078,78,0.0049,49,1,0.0044,44,0.0142,142,,,,,,,,,,,,,
434,0,0.0084,84,0.0038,38,1,0.004,40,0.0132,132,,,,,,,,,,,,,
435,0,0.004,40,0.0021,21,1,0.0015,15,0.0096,96,,,,,,,,,,,,,
436,0,0.0079,79,0.0045,45,1,0.0044,44,0.0122,122,,,,,,,,,,,,,
437,0,0.0062,62,0.0038,38,1,0.0032,32,0.0125,125,,,,,,,,,,,,,
438,0,0.0071,71,0.0045,45,1,0.0044,44,0.0125,125,,,,,,,,,,,,,
439,0,0.0054,54,0.0035,35,1,0.003,30,0.0108,108,,,,,,,,,,,,,
440,0,0.0069,69,0.0042,42,1,0.0035,35,0.0123,123,,,,,,,,,,,,,
441,0,0.0091,91,0.0036,36,1,0.0046,46,0.0113,113,,,,,,,,,,,,,
442,0,0.0049,49,0.0024,24,1,0.0027,27,0.0097,97,,,,,,,,,,,,,
443,0,0.0051,51,0.0033,33,1,0.0027,27,0.0105,105,,,,,,,,,,,,,
444,0,0.0041,41,0.0027,27,1,0.0025,25,0.008,80,,,,,,,,,,,,,
445,0,0.0084,84,0.0031,31,1,0.0048,48,0.0131,131,,,,,,,,,,,,,
446,0,0.0062,62,0.0042,42,1,0.0032,32,0.0116,116,,,,,,,,,,,,,
447,0,0.0069,69,0.0041,41,1,0.0037,37,0.0126,126,,,,,,,,,,,,,
448,0,0.0069,69,0.0031,31,1,0.0036,36,0.0109,109,,,,,,,,,,,,,
449,0,0.0067,67,0.0032,32,1,0.0031,31,0.0119,119,,,,,,,,,,,,,
450,0,0.006,60,0.0036,36,1,0.0031,31,0.0113,113,,,,,,,,,,,,,
451,0,0.0059,59,0.0034,34,1,0.0031,31,0.0109,109,,,,,,,,,,,,,
452,0,0.0071,71,0.0042,42,1,0.0038,38,0.0126,126,,,,,,,,,,,,,
453,0,0.0072,72,0.004,40,1,0.004,40,0.0119,119,,,,,,,,,,,,,
454,0,0.006,60,0.0038,38,1,0.003,30,0.0105,105,,,,,,,,,,,,,
455,0,0.0052,52,0.004,40,1,0.0021,21,0.012,120,,,,,,,,,,,,,
456,0,0.0058,58,0.0029,29,1,0.0037,37,0.01,100,,,,,,,,,,,,,
457,0,0.0053,53,0.0044,44,1,0.0034,34,0.0103,103,,,,,,,,,,,,,
458,0,0.0047,47,0.0034,34,1,0.0028,28,0.0102,102,,,,,,,,,,,,,
459,0,0.006,60,0.004,40,1,0.0031,31,0.0137,137,,,,,,,,,,,,,
460,0,0.0078,78,0.0037,37,1,0.0036,36,0.0123,123,,,,,,,,,,,,,
461,0,0.007,70,0.0035,35,1,0.0039,39,0.0114,114,,,,,,,,,,,,,
462,0,0.0069,69,0.0048,48,1,0.0031,31,0.0124,124,,,,,,,,,,,,,
463,0,0.0094,94,0.0052,52,1,0.0056,56,0.0157,157,,,,,,,,,,,,,
464,0,0.0068,68,0.0035,35,1,0.0033,33,0.0115,115,,,,,,,,,,,,,
465,0,0.0059,59,0.0037,37,1,0.0036,36,0.011,110,,,,,,,,,,,,,
466,0,0.0066,66,0.0036,36,1,0.004,40,0.011,110,,,,,,,,,,,,,
467,0,0.0086,86,0.0048,48,1,0.0047,47,0.0136,136,,,,,,,,,,,,,
468,0,0.006,60,0.0037,37,1,0.0033,33,0.0114,114,,,,,,,,,,,,,
469,0,0.007,70,0.0033,33,1,0.0048,48,0.0107,107,,,,,,,,,,,,,
470,0,0.0061,61,0.0034,34,1,0.0039,39,0.0111,111,,,,,,,,,,,,,
471,0,0.0085,85,0.0038,38,1,0.0057,57,0.0122,122,,,,,,,,,,,,,
472,0,0.0072,72,0.0033,33,1,0.0034,34,0.012,120,,,,,,,,,,,,,
473,0,0.0063,63,0.0038,38,1,0.0035,35,0.0117,117,,,,,,,,,,,,,
474,0,0.0061,61,0.0039,39,1,0.0023,23,0.0127,127,,,,,,,,,,,,,
475,0,0.0058,58,0.0036,36,1,0.003,30,0.0105,105,,,,,,,,,,,,,
476,0,0.0058,58,0.0021,21,1,0.0032,32,0.0091,91,,,,,,,,,,,,,
477,0,0.008,80,0.0036,36,1,0.0038,38,0.0121,121,,,,,,,,,,,,,
478,0,0.0078,78,0.0052,52,1,0.0043,43,0.0143,143,,,,,,,,,,,,,
479,0,0.0054,54,0.0041,41,1,0.0031,31,0.0112,112,,,,,,,,,,,,,
480,0,0.0051,51,0.0046,46,1,0.0023,23,0.012,120,,,,,,,,,,,,,
481,0,0.0046,46,0.0029,29,1,0.0026,26,0.0106,106,,,,,,,,,,,,,
482,0,0.0092,92,0.0048,48,1,0.0046,46,0.0152,152,,,,,,,,,,,,,
483,0,0.0068,68,0.0027,27,1,0.003,30,0.0098,98,,,,,,,,,,,,,
484,0,0.007,70,0.0043,43,1,0.0043,43,0.0107,107,,,,,,,,,,,,,
485,0,0.0062,62,0.0028,28,1,0.0031,31,0.0106,106,,,,,,,,,,,,,
486,0,0.0048,48,0.0026,26,1,0.0022,22,0.0099,99,,,,,,,,,,,,,
487,0,0.0047,47,0.0023,23,1,0.0023,23,0.0091,91,,,,,,,,,,,,,
488,0,0.0074,74,0.0042,42,1,0.0043,43,0.0134,134,,,,,,,,,,,,,
489,0,0.0032,32,0.0031,31,1,0.0017,17,0.0095,95,,,,,,,,,,,,,
490,0,0.005,50,0.0043,43,1,0.0025,25,0.0118,118,,,,,,,,,,,,,
491,0,0.0057,57,0.002,20,1,0.0035,35,0.0095,95,,,,,,,,,,,,,
492,0,0.0065,65,0.0031,31,1,0.004,40,0.011,110,,,,,,,,,,,,,
493,0,0.0065,65,0.0035,35,1,0.0041,41,0.011,110,,,,,,,,,,,,,
494,0,0.0064,64,0.0052,52,1,0.003,30,0.0129,129,,,,,,,,,,,,,
495,0,0.0078,78,0.005,50,1,0.0028,28,0.0147,147,,,,,,,,,,,,,
496,0,0.0057,57,0.0024,24,1,0.0033,33,0.0092,92,,,,,,,,,,,,,
497,0,0.0061,61,0.0041,41,1,0.0038,38,0.012,120,,,,,,,,,,,,,
498,0,0.0072,72,0.0055,55,1,0.0034,34,0.0135,135,,,,,,,,,,,,,
499,0,0.0071,71,0.0042,42,1,0.0047,47,0.0115,115,,,,,,,,,,,,,
500,0,0.0053,53,0.0042,42,1,0.0023,23,0.0124,124,,,,,,,,,,,,,
501,0,0.0075,75,0.0046,46,1,0.0035,35,0.0136,136,,,,,,,,,,,,,
502,0,0.0068,68,0.0036,36,1,0.0034,34,0.0124,124,,,,,,,,,,,,,
503,0,0.0057,57,0.0037,37,1,0.0025,25,0.0111,111,,,,,,,,,,,,,
504,0,0.007,70,0.0048,48,1,0.0041,41,0.0141,141,,,,,,,,,,,,,
505,0,0.0067,67,0.0041,41,1,0.0027,27,0.0114,114,,,,,,,,,,,,,
506,0,0.0057,57,0.0031,31,1,0.0033,33,0.0107,107,,,,,,,,,,,,,
507,0,0.0057,57,0.0033,33,1,0.0036,36,0.0095,95,,,,,,,,,,,,,
508,0,0.0059,59,0.0044,44,1,0.003,30,0.0125,125,,,,,,,,,,,,,
509,0,0.0064,64,0.0025,25,1,0.0034,34,0.0104,104,,,,,,,,,,,,,
510,0,0.0053,53,0.0029,29,1,0.0025,25,0.0112,112,,,,,,,,,,,,,
511,0,0.007,70,0.0036,36,1,0.0037,37,0.0106,106,,,,,,,,,,,,,
512,0,0.0055,55,0.003,30,1,0.0026,26,0.0108,108,,,,,,,,,,,,,
513,0,0.0071,71,0.0042,42,1,0.0036,36,0.0134,134,,,,,,,,,,,,,
514,0,0.0079,79,0.005,50,1,0.0044,44,0.013,130,,,,,,,,,,,,,
515,0,0.0086,86,0.0055,55,1,0.0048,48,0.015,150,,,,,,,,,,,,,
516,0,0.0067,67,0.0048,48,1,0.0036,36,0.0123,123,,,,,,,,,,,,,
517,0,0.0055,55,0.0027,27,1,0.0024,24,0.0107,107,,,,,,,,,,,,,
518,0,0.0052,52,0.0028,28,1,0.0026,26,0.0105,105,,,,,,,,,,,,,
519,0,0.0077,77,0.005,50,1,0.0036,36,0.0143,143,,,,,,,,,,,,,
520,0,0.0058,58,0.0038,38,1,0.0033,33,0.0114,114,,,,,,,,,,,,,
521,0,0.0072,72,0.0036,36,1,0.0041,41,0.01,100,,,,,,,,,,,,,
522,0,0.0034,34,0.0035,35,1,0.0021,21,0.0108,108,,,,,,,,,,,,,
523,0,0.0053,53,0.0042,42,1,0.0018,18,0.0134,134,,,,,,,,,,,,,
524,0,0.006,60,0.0048,48,1,0.003,30,0.0125,125,,,,,,,,,,,,,
525,0,0.0054,54,0.005,50,1,0.0025,25,0.0131,131,,,,,,,,,,,,,
526,0,0.0062,62,0.0033,33,1,0.0038,38,0.0099,99,,,,,,,,,,,,,
527,0,0.0058,58,0.0039,39,1,0.0025,25,0.0115,115,,,,,,,,,,,,,
528,0,0.0075,75,0.005,50,1,0.0037,37,0.0148,148,,,,,,,,,,,,,
529,0,0.0083,83,0.0042,42,1,0.0047,47,0.0116,116,,,,,,,,,,,,,
530,0,0.0074,74,0.0033,33,1,0.0047,47,0.0129,129,,,,,,,,,,,,,
531,0,0.0056,56,0.0035,35,1,0.003,30,0.0111,111,,,,,,,,,,,,,
532,0,0.0055,55,0.0029,29,1,0.0027,27,0.0095,95,,,,,,,,,,,,,
533,0,0.0044,44,0.0035,35,1,0.0024,24,0.0105,105,,,,,,,,,,,,,
534,0,0.0075,75,0.0051,51,1,0.0032,32,0.0158,158,,,,,,,,,,,,,
535,0,0.0075,75,0.0047,47,1,0.0039,39,0.0129,129,,,,,,,,,,,,,
536,0,0.0053,53,0.0019,19,1,0.0027,27,0.009,90,,,,,,,,,,,,,
537,0,0.0081,81,0.0033,33,1,0.0034,34,0.0131,131,,,,,,,,,,,,,
538,0,0.01,100,0.0044,44,1,0.0057,57,0.0137,137,,,,,,,,,,,,,
539,0,0.0051,51,0.0036,36,1,0.0024,24,0.0111,111,,,,,,,,,,,,,
540,0,0.0055,55,0.0047,47,1,0.0032,32,0.0126,126,,,,,,,,,,,,,
541,0,0.0069,69,0.0051,51,1,0.0031,31,0.0134,134,,,,,,,,,,,,,
542,0,0.0052,52,0.0034,34,1,0.0025,25,0.0122,122,,,,,,,,,,,,,
543,0,0.0046,46,0.0038,38,1,0.0027,27,0.0103,103,,,,,,,,,,,,,
544,0,0.0067,67,0.0044,44,1,0.0035,35,0.0132,132,,,,,,,,,,,,,
545,0,0.0061,61,0.0042,42,1,0.0032,32,0.0123,123,,,,,,,,,,,,,
546,0,0.0047,47,0.0021,21,1,0.0027,27,0.0083,83,,,,,,,,,,,,,
547,0,0.0058,58,0.0038,38,1,0.0031,31,0.0112,112,,,,,,,,,,,,,
548,0,0.0061,61,0.0048,48,1,0.0043,43,0.0113,113,,,,,,,,,,,,,
